timestamps,WheelBasedVehicleSpeed
3.9106999998912215,255.99609375
3.9514499998185784,255.99609375
3.964149999897927,0.0
4.001199999824166,255.99609375
4.010749999899417,255.99609375
4.050899999914691,255.99609375
4.064149999991059,0.0
4.101099999854341,255.99609375
4.110749999992549,255.99609375
4.150699999881908,255.99609375
4.164299999829382,0.0
4.201099999947473,255.99609375
4.210749999852851,255.99609375
4.251399999950081,255.99609375
4.2641999998595566,0.0
4.301099999807775,255.99609375
4.310749999945983,255.99609375
4.3511999999172986,255.99609375
4.364199999952689,0.0
4.402149999979883,255.99609375
4.413149999920279,255.99609375
4.451349999988452,255.99609375
4.464299999875948,0.0
4.501349999802187,255.99609375
4.511149999918416,255.99609375
4.559549999888986,255.99609375
4.5643499998841435,0.0
4.601249999832362,255.99609375
4.610799999907613,255.99609375
4.651199999963865,255.99609375
4.664199999999255,0.0
4.701200000010431,255.99609375
4.710999999893829,255.99609375
4.7506999999750406,255.99609375
4.764250000007451,0.0
4.801149999955669,255.99609375
4.810799999861047,255.99609375
4.8511999999172986,255.99609375
4.865400000009686,0.0
4.901249999878928,255.99609375
4.910799999954179,255.99609375
4.950699999928474,255.99609375
4.96419999981299,0.0
5.001199999824166,255.99609375
5.0107999998144805,255.99609375
5.052149999886751,255.99609375
5.064199999906123,0.0
5.101150000002235,255.99609375
5.110849999822676,255.99609375
5.151049999985844,255.99609375
5.164399999892339,0.0
5.201149999862537,255.99609375
5.210849999915808,255.99609375
5.250950000016019,255.99609375
5.264250000007451,0.0
5.301149999955669,255.99609375
5.310799999861047,255.99609375
5.351150000002235,255.99609375
5.364249999867752,0.0
5.402400000020862,255.99609375
5.41219999990426,255.99609375
5.451499999966472,255.99609375
5.465599999995902,0.0
5.501149999909103,255.99609375
5.5111999998334795,255.99609375
5.55849999981001,255.99609375
5.564449999947101,0.0
5.6011999999172986,255.99609375
5.610849999822676,255.99609375
5.651649999897927,255.99609375
5.665449999971315,0.0
5.701200000010431,255.99609375
5.710849999915808,255.99609375
5.7510999999940395,255.99609375
5.763700000010431,0.0
5.801199999870732,255.99609375
5.810850000008941,255.99609375
5.850699999835342,255.99609375
5.863699999870732,0.0
5.9013499999418855,255.99609375
5.910849999869242,255.99609375
5.950799999991432,255.99609375
5.963749999878928,0.0
6.00124999997206,255.99609375
6.010899999877438,255.99609375
6.051349999848753,255.99609375
6.063849999802187,0.0
6.101249999832362,255.99609375
6.110849999822676,255.99609375
6.150749999796972,255.99609375
6.16509999986738,0.0
6.201299999840558,255.99609375
6.210899999830872,255.99609375
6.250999999931082,255.99609375
6.264899999834597,0.0
6.301199999870732,255.99609375
6.310850000008941,255.99609375
6.351649999851361,255.99609375
6.364899999927729,0.0
6.402499999850988,255.99609375
6.412349999882281,255.99609375
6.450899999821559,255.99609375
6.465599999995902,0.0
6.50124999997206,255.99609375
6.511299999896437,255.99609375
6.560099999886006,255.99609375
6.5639499998651445,0.0
6.601249999832362,255.99609375
6.610949999885634,255.99609375
6.651399999856949,255.99609375
6.663799999980256,0.0
6.701299999840558,255.99609375
6.710949999978766,255.99609375
6.750849999953061,255.99609375
6.763799999840558,0.0
6.80129999993369,255.99609375
6.8109499998390675,255.99609375
6.8507999998983,255.99609375
6.86379999993369,0.0
6.901399999856949,255.99609375
6.9109499999322,255.99609375
6.951499999966472,255.99609375
6.9637999997939914,0.0
7.001299999887124,255.99609375
7.010949999792501,255.99609375
7.0508499999996275,255.99609375
7.06374999997206,0.0
7.101299999980256,255.99609375
7.110949999885634,255.99609375
7.150849999859929,255.99609375
7.163949999958277,0.0
7.201449999818578,255.99609375
7.210949999978766,255.99609375
7.2514499998651445,255.99609375
7.263799999840558,0.0
7.30129999993369,255.99609375
7.3109499998390675,255.99609375
7.3511999999172986,255.99609375
7.36379999993369,0.0
7.402549999998882,255.99609375
7.412399999797344,255.99609375
7.450849999906495,255.99609375
7.463899999856949,0.0
7.501349999802187,255.99609375
7.5113499998115,255.99609375
7.558650000020862,255.99609375
7.563899999950081,0.0
7.601449999958277,255.99609375
7.610999999800697,255.99609375
7.650849999859929,255.99609375
7.663849999895319,0.0
7.701449999818578,255.99609375
7.710999999893829,255.99609375
7.750849999953061,255.99609375
7.7641999998595566,0.0
7.801399999996647,255.99609375
7.8109999999869615,255.99609375
7.851249999832362,255.99609375
7.86379999993369,0.0
7.901499999919906,255.99609375
7.910999999847263,255.99609375
7.950899999821559,255.99609375
7.9638499999418855,0.0
8.001399999950081,255.99609375
8.010949999792501,255.99609375
8.050949999829754,255.99609375
8.063849999802187,0.0
8.101449999958277,255.99609375
8.111049999948591,255.99609375
8.151249999878928,255.99609375
8.16399999987334,0.0
8.201349999988452,255.99609375
8.21099999989383,255.99609375
8.251049999846146,255.99609375
8.264449999900535,0.0
8.301399999996647,255.99609375
8.310999999986961,255.99609375
8.35134999989532,255.99609375
8.363849999848753,0.0
8.40264999982901,255.99609375
8.412499999860302,255.99609375
8.45175000000745,255.99609375
8.463950000004843,0.0
8.501500000013039,255.99609375
8.511449999874458,255.99609375
8.558699999935925,255.99609375
8.564000000013039,0.0
8.601449999958277,255.99609375
8.611150000011548,255.99609375
8.650849999859929,255.99609375
8.663949999958277,0.0
8.701449999818578,255.99609375
8.711049999808893,255.99609375
8.751199999824166,255.99609375
8.764499999815598,0.0
8.80144999991171,255.99609375
8.811049999902025,255.99609375
8.850849999813363,255.99609375
8.863899999996647,0.0
8.901499999919906,255.99609375
8.91109999991022,255.99609375
8.950799999991432,255.99609375
8.963950000004843,0.0
9.001500000013039,255.99609375
9.011049999855459,255.99609375
9.051199999870732,255.99609375
9.063899999950081,0.0
9.101599999936298,255.99609375
9.111049999948591,255.99609375
9.150849999859929,255.99609375
9.164050000021234,0.0
9.2015999997966,255.99609375
9.211099999956787,255.99609375
9.250999999931082,255.99609375
9.264449999900535,0.0
9.30144999991171,255.99609375
9.311099999817088,255.99609375
9.351699999999255,255.99609375
9.36394999991171,0.0
9.402699999976903,255.99609375
9.412550000008196,255.99609375
9.45104999979958,255.99609375
9.46404999983497,0.0
9.501549999928102,255.99609375
9.511500000022352,255.99609375
9.558099999791011,255.99609375
9.564000000013039,0.0
9.60149999987334,255.99609375
9.611150000011548,255.99609375
9.651249999878928,255.99609375
9.66399999987334,0.0
9.7015999997966,255.99609375
9.71114999987185,255.99609375
9.750899999868125,255.99609375
9.764499999815598,0.0
9.801499999826774,255.99609375
9.811149999964982,255.99609375
9.85134999989532,255.99609375
9.863999999826774,0.0
9.90154999983497,255.99609375
9.911149999825284,255.99609375
9.951699999859557,255.99609375
9.963999999919906,0.0
10.001500000013039,255.99609375
10.011100000003353,255.99609375
10.05144999991171,255.99609375
10.064550000010058,0.0
10.10149999987334,255.99609375
10.111150000011548,255.99609375
10.151249999878928,255.99609375
10.164099999936298,0.0
10.201549999881536,255.99609375
10.21114999987185,255.99609375
10.251599999843165,255.99609375
10.263999999966472,0.0
10.301549999974668,255.99609375
10.311149999964982,255.99609375
10.351449999958277,255.99609375
10.363999999826774,0.0
10.402749999891967,255.99609375
10.412649999838322,255.99609375
10.45104999979958,255.99609375
10.464149999897927,0.0
10.501549999928102,255.99609375
10.511599999852479,255.99609375
10.558650000020862,255.99609375
10.564749999903142,0.0
10.601649999851361,255.99609375
10.611749999923632,255.99609375
10.650949999922886,255.99609375
10.664099999936298,0.0
10.701699999859557,255.99609375
10.711249999934807,255.99609375
10.750950000016019,255.99609375
10.764049999881536,0.0
10.801599999889731,255.99609375
10.811199999880046,255.99609375
10.85134999989532,255.99609375
10.864049999974668,0.0
10.90169999981299,255.99609375
10.911199999973178,255.99609375
10.950949999969453,255.99609375
10.96404999983497,0.0
11.001699999906123,255.99609375
11.01119999983348,255.99609375
11.050949999829754,255.99609375
11.064049999928102,0.0
11.101699999999255,255.99609375
11.111199999926612,255.99609375
11.151299999793991,255.99609375
11.164849999826401,0.0
11.20175000000745,255.99609375
11.211200000019744,255.99609375
11.251199999824166,255.99609375
11.264649999793619,0.0
11.301699999952689,255.99609375
11.311249999795109,255.99609375
11.351249999832362,255.99609375
11.364649999886751,0.0
11.402899999869987,255.99609375
11.41274999990128,255.99609375
11.452449999982491,255.99609375
11.464849999872968,0.0
11.501699999906123,255.99609375
11.511650000000373,255.99609375
11.558099999791011,255.99609375
11.56414999999106,0.0
11.601749999914318,255.99609375
11.611249999841675,255.99609375
11.650900000007823,255.99609375
11.664149999851361,0.0
11.70175000000745,255.99609375
11.711249999934807,255.99609375
11.751199999824166,255.99609375
11.764149999944493,0.0
11.801749999867752,255.99609375
11.811249999795109,255.99609375
11.850899999961257,255.99609375
11.864099999889731,0.0
11.901799999875948,255.99609375
11.911249999888241,255.99609375
11.950899999821559,255.99609375
11.964149999897927,0.0
12.00179999996908,255.99609375
12.011249999981374,255.99609375
12.051250000018626,255.99609375
12.064099999843165,0.0
12.101799999829382,255.99609375
12.11129999998957,255.99609375
12.151249999878928,255.99609375
12.164249999914318,0.0
12.201799999922514,255.99609375
12.211249999934807,255.99609375
12.25109999999404,255.99609375
12.2640999997966,0.0
12.301649999804795,255.99609375
12.311249999795109,255.99609375
12.351749999914318,255.99609375
12.364149999804795,0.0
12.402950000017881,255.99609375
12.41274999990128,255.99609375
12.450999999884516,255.99609375
12.464299999875948,0.0
12.50179999996908,255.99609375
12.5117499998305,255.99609375
12.557549999793991,255.99609375
12.564199999906123,0.0
12.601799999829382,255.99609375
12.61129999998957,255.99609375
12.651249999878928,255.99609375
12.664249999914318,0.0
12.701849999837577,255.99609375
12.71129999984987,255.99609375
12.750950000016019,255.99609375
12.764199999859557,0.0
12.801699999952689,255.99609375
12.81140000000596,255.99609375
12.85094999987632,255.99609375
12.864199999952689,0.0
12.901849999791011,255.99609375
12.911349999951199,255.99609375
12.951299999840558,255.99609375
12.96419999981299,0.0
13.001749999821186,255.99609375
13.011399999959394,255.99609375
13.050999999977648,255.99609375
13.064199999906123,0.0
13.101849999977276,255.99609375
13.111349999904633,255.99609375
13.150949999922886,255.99609375
13.164349999977276,0.0
13.201849999837577,255.99609375
13.21129999984987,255.99609375
13.251999999862164,255.99609375
13.264199999859557,0.0
13.30184999993071,255.99609375
13.311349999858066,255.99609375
13.351399999810383,255.99609375
13.364199999952689,0.0
13.403049999848008,255.99609375
13.412849999964237,255.99609375
13.45120000001043,255.99609375
13.464349999791011,0.0
13.501899999799207,255.99609375
13.511799999978393,255.99609375
13.560199999948964,255.99609375
13.564399999799207,0.0
13.601899999892339,255.99609375
13.611399999819696,255.99609375
13.65099999983795,255.99609375
13.664299999829382,0.0
13.701899999985471,255.99609375
13.711399999912828,255.99609375
13.750950000016019,255.99609375
13.76425000000745,0.0
13.801949999993667,255.99609375
13.81140000000596,255.99609375
13.851449999958277,255.99609375
13.864249999867752,0.0
13.901949999853969,255.99609375
13.911399999866262,255.99609375
13.950999999884516,255.99609375
13.964299999875948,0.0
14.001899999799207,255.99609375
14.011399999959394,255.99609375
14.050999999977648,255.99609375
14.064249999821186,0.0
14.101949999807402,255.99609375
14.111399999819696,255.99609375
14.151349999941885,255.99609375
14.164399999892339,0.0
14.201849999837577,255.99609375
14.211399999912828,255.99609375
14.25164999999106,255.99609375
14.264299999922514,0.0
14.301949999993667,255.99609375
14.31140000000596,255.99609375
14.35149999987334,255.99609375
14.364300000015646,0.0
14.403099999995902,255.99609375
14.4128999998793,255.99609375
14.452049999963492,255.99609375
14.464399999938905,0.0
14.5019499999471,255.99609375
14.511849999893457,255.99609375
14.558650000020862,255.99609375
14.5644499999471,0.0
14.601999999955297,255.99609375
14.61144999996759,255.99609375
14.651099999900907,255.99609375
14.664349999977276,0.0
14.701899999985471,255.99609375
14.711449999827892,255.99609375
14.751399999950081,255.99609375
14.764349999837577,0.0
14.80199999990873,255.99609375
14.811449999921024,255.99609375
14.851049999939278,255.99609375
14.86434999993071,0.0
14.902000000001863,255.99609375
14.91164999990724,255.99609375
14.95104999979958,255.99609375
14.964349999791011,0.0
15.001899999799207,255.99609375
15.011449999874458,255.99609375
15.05144999991171,255.99609375
15.064349999884143,0.0
15.101999999955297,255.99609375
15.111549999797717,255.99609375
15.151099999900907,255.99609375
15.164499999955297,0.0
15.201999999815598,255.99609375
15.211449999827892,255.99609375
15.251299999887124,255.99609375
15.264399999985471,0.0
15.30184999993071,255.99609375
15.311549999983981,255.99609375
15.351999999955297,255.99609375
15.364399999845773,0.0
15.403099999995902,255.99609375
15.412999999942258,255.99609375
15.451099999947473,255.99609375
15.464500000001863,0.0
15.501999999862164,255.99609375
15.511949999956414,255.99609375
15.559299999848008,255.99609375
15.564499999862164,0.0
15.60204999987036,255.99609375
15.611499999882653,255.99609375
15.651450000004843,255.99609375
15.664449999807402,0.0
15.701949999900535,255.99609375
15.711549999890849,255.99609375
15.751149999909103,255.99609375
15.765099999960512,0.0
15.802049999823794,255.99609375
15.811549999983981,255.99609375
15.851099999854341,255.99609375
15.864399999845773,0.0
15.901949999853969,255.99609375
15.911549999844283,255.99609375
15.951499999966472,255.99609375
15.964449999853969,0.0
16.001699999906123,255.99609375
16.01159999985248,255.99609375
16.05114999995567,255.99609375
16.064399999799207,0.0
16.10204999987036,255.99609375
16.111549999797717,255.99609375
16.151099999900907,255.99609375
16.165199999930337,0.0
16.201999999815598,255.99609375
16.211599999805912,255.99609375
16.251699999906123,255.99609375
16.26494999998249,0.0
16.301949999993667,255.99609375
16.31154999998398,255.99609375
16.3523499998264,255.99609375
16.364449999993667,0.0
16.403249999973923,255.99609375
16.41304999985732,255.99609375
16.451149999862537,255.99609375
16.464549999916926,0.0
16.5019499999471,255.99609375
16.511999999871477,255.99609375
16.559699999867007,255.99609375
16.56455000001006,0.0
16.601999999955297,255.99609375
16.61159999994561,255.99609375
16.651199999963865,255.99609375
16.664499999955297,0.0
16.701999999815598,255.99609375
16.711599999805912,255.99609375
16.751199999824166,255.99609375
16.764499999815598,0.0
16.80199999990873,255.99609375
16.811649999814108,255.99609375
16.851599999936298,255.99609375
16.864449999993667,0.0
16.902049999916926,255.99609375
16.91164999990724,255.99609375
16.95120000001043,255.99609375
16.964500000001863,0.0
17.00205000001006,255.99609375
17.011650000000373,255.99609375
17.051199999870732,255.99609375
17.064499999862164,0.0
17.10204999987036,255.99609375
17.11159999994561,255.99609375
17.15154999983497,255.99609375
17.164649999933317,0.0
17.20214999979362,255.99609375
17.211599999805912,255.99609375
17.251349999802187,255.99609375
17.264499999815598,0.0
17.302049999823794,255.99609375
17.311649999814108,255.99609375
17.351699999999255,255.99609375
17.364599999971688,0.0
17.403299999888986,255.99609375
17.41314999992028,255.99609375
17.4515999997966,255.99609375
17.46459999983199,0.0
17.502149999840185,255.99609375
17.51205000001937,255.99609375
17.557899999897927,255.99609375
17.56455000001006,0.0
17.60219999984838,255.99609375
17.611700000008568,255.99609375
17.651599999982864,255.99609375
17.66454999987036,0.0
17.702099999878556,255.99609375
17.711649999953806,255.99609375
17.751549999928102,255.99609375
17.764549999963492,0.0
17.802099999971688,255.99609375
17.811699999962002,255.99609375
17.85174999991432,255.99609375
17.864549999823794,0.0
17.90209999983199,255.99609375
17.911699999822304,255.99609375
17.95120000001043,255.99609375
17.965099999913946,0.0
18.00209999992512,255.99609375
18.0117499998305,255.99609375
18.05184999993071,255.99609375
18.06514999992214,0.0
18.102100000018254,255.99609375
18.111700000008568,255.99609375
18.151249999878928,255.99609375
18.1652499998454,0.0
18.202249999856576,255.99609375
18.211750000016764,255.99609375
18.251999999862164,255.99609375
18.265099999960512,0.0
18.302099999971688,255.99609375
18.311699999962002,255.99609375
18.35219999984838,255.99609375
18.36519999988377,0.0
18.403449999867007,255.99609375
18.413249999983236,255.99609375
18.451299999840558,255.99609375
18.465049999998882,0.0
18.502249999903142,255.99609375
18.5121499998495,255.99609375
18.55794999981299,255.99609375
18.564949999796227,0.0
18.602149999933317,255.99609375
18.61174999992363,255.99609375
18.651649999897927,255.99609375
18.664749999996275,0.0
18.70214999979362,255.99609375
18.71169999986887,255.99609375
18.751299999887124,255.99609375
18.764749999856576,0.0
18.80214999988675,255.99609375
18.81179999979213,255.99609375
18.85134999989532,255.99609375
18.864799999864772,0.0
18.902199999894947,255.99609375
18.911749999970198,255.99609375
18.951699999859557,255.99609375
18.964699999894947,0.0
19.00219999998808,255.99609375
19.0117499998305,255.99609375
19.05129999993369,255.99609375
19.064649999840185,0.0
19.102149999933317,255.99609375
19.11174999992363,255.99609375
19.15129999979399,255.99609375
19.164799999911338,0.0
19.202249999856576,255.99609375
19.211799999931827,255.99609375
19.251899999799207,255.99609375
19.26464999979362,0.0
19.30214999988675,255.99609375
19.311749999877065,255.99609375
19.351849999977276,255.99609375
19.36464999988675,0.0
19.4035000000149,255.99609375
19.41439999989234,255.99609375
19.451399999903515,255.99609375
19.464799999957904,0.0
19.50219999998808,255.99609375
19.512549999868497,255.99609375
19.559299999848008,255.99609375
19.564749999903142,0.0
19.60219999984838,255.99609375
19.611899999901652,255.99609375
19.65139999985695,255.99609375
19.664799999911338,0.0
19.702249999856576,255.99609375
19.711799999931827,255.99609375
19.751349999802187,255.99609375
19.764899999834597,0.0
19.80224999994971,255.99609375
19.812049999833107,255.99609375
19.85174999991432,255.99609375
19.86489999992773,0.0
19.90224999981001,255.99609375
19.911949999863282,255.99609375
19.95134999998845,255.99609375
19.96499999985099,0.0
20.002249999903142,255.99609375
20.011849999893457,255.99609375
20.051399999996647,255.99609375
20.065100000007078,0.0
20.102249999996275,255.99609375
20.11184999998659,255.99609375
20.15169999981299,255.99609375
20.165150000015274,0.0
20.202399999834597,255.99609375
20.21184999984689,255.99609375
20.251549999928102,255.99609375
20.26519999979064,0.0
20.30224999994971,255.99609375
20.311849999940023,255.99609375
20.35189999989234,255.99609375
20.365249999798834,0.0
20.403549999929965,255.99609375
20.413349999813363,255.99609375
20.452599999960512,255.99609375
20.465349999954924,0.0
20.5023499999661,255.99609375
20.51229999982752,255.99609375
20.558449999894947,255.99609375
20.56539999996312,0.0
20.602299999911338,255.99609375
20.61184999998659,255.99609375
20.65139999985695,255.99609375
20.665349999908358,0.0
20.70230000000447,255.99609375
20.71184999984689,255.99609375
20.75179999996908,255.99609375
20.765299999853596,0.0
20.802299999864772,255.99609375
20.811849999940023,255.99609375
20.85134999989532,255.99609375
20.86529999994673,0.0
20.902299999957904,255.99609375
20.911849999800324,255.99609375
20.95134999998845,255.99609375
20.96529999980703,0.0
21.002299999818206,255.99609375
21.011849999893457,255.99609375
21.05169999995269,255.99609375
21.065299999900162,0.0
21.102299999911338,255.99609375
21.11184999998659,255.99609375
21.15129999979399,255.99609375
21.166099999798462,0.0
21.20244999998249,255.99609375
21.211949999909848,255.99609375
21.251549999928102,255.99609375
21.26589999999851,0.0
21.302299999864772,255.99609375
21.311849999940023,255.99609375
21.35244999988936,255.99609375
21.36589999985881,0.0
21.403599999845028,255.99609375
21.41344999987632,255.99609375
21.45230000000447,255.99609375
21.4660000000149,0.0
21.5023499999661,255.99609375
21.512399999890476,255.99609375
21.559149999869987,255.99609375
21.56539999996312,0.0
21.6023499998264,255.99609375
21.611899999901652,255.99609375
21.65169999981299,255.99609375
21.665349999908358,0.0
21.702499999897555,255.99609375
21.711899999994785,255.99609375
21.75139999995008,255.99609375
21.76535000000149,0.0
21.80239999992773,255.99609375
21.811899999855086,255.99609375
21.85134999989532,255.99609375
21.86534999986179,0.0
21.90249999985099,255.99609375
21.91189999994822,255.99609375
21.952399999834597,255.99609375
21.965399999869987,0.0
22.00249999994412,255.99609375
22.011949999956414,255.99609375
22.05144999991171,255.99609375
22.06539999996312,0.0
22.1023499998264,255.99609375
22.111899999901652,255.99609375
22.15139999985695,255.99609375
22.16549999988638,0.0
22.20244999998249,255.99609375
22.211949999909848,255.99609375
22.2523499999661,255.99609375
22.264849999919534,0.0
22.30239999992773,255.99609375
22.31195000000298,255.99609375
22.3523499998264,255.99609375
22.364799999864772,0.0
22.403649999992922,255.99609375
22.413499999791384,255.99609375
22.451549999881536,255.99609375
22.464949999935925,0.0
22.502399999881163,255.99609375
22.51244999980554,255.99609375
22.559699999867007,255.99609375
22.564949999796227,0.0
22.60244999988936,255.99609375
22.61199999996461,255.99609375
22.651450000004843,255.99609375
22.664899999974295,0.0
22.70244999998249,255.99609375
22.711949999909848,255.99609375
22.751449999865144,255.99609375
22.764849999919534,0.0
22.802449999842793,255.99609375
22.81195000000298,255.99609375
22.851849999977276,255.99609375
22.86489999992773,0.0
22.902449999935925,255.99609375
22.911949999863282,255.99609375
22.95144999981858,255.99609375
22.96490000002086,0.0
23.002600000007078,255.99609375
23.011999999871477,255.99609375
23.05144999991171,255.99609375
23.064899999881163,0.0
23.10244999988936,255.99609375
23.11199999996461,255.99609375
23.151799999875948,255.99609375
23.164999999804422,0.0
23.20244999998249,255.99609375
23.21199999982491,255.99609375
23.25164999999106,255.99609375
23.264899999834597,0.0
23.302449999842793,255.99609375
23.312049999833107,255.99609375
23.352499999804422,255.99609375
23.36489999992773,0.0
23.403699999907985,255.99609375
23.413549999939278,255.99609375
23.452499999897555,255.99609375
23.46499999985099,0.0
23.502549999859184,255.99609375
23.512549999868497,255.99609375
23.560599999967963,255.99609375
23.56514999992214,0.0
23.602499999804422,255.99609375
23.612049999879673,255.99609375
23.651499999919906,255.99609375
23.664999999804422,0.0
23.702599999960512,255.99609375
23.712049999972805,255.99609375
23.751899999799207,255.99609375
23.76494999998249,0.0
23.802499999990687,255.99609375
23.812049999833107,255.99609375
23.851550000021234,255.99609375
23.864949999842793,0.0
23.902549999998882,255.99609375
23.91204999992624,255.99609375
23.951549999881536,255.99609375
23.96490000002086,0.0
24.00249999994412,255.99609375
24.01205000001937,255.99609375
24.051949999993667,255.99609375
24.064949999796227,0.0
24.102499999804422,255.99609375
24.112099999794737,255.99609375
24.15154999983497,255.99609375
24.16509999986738,0.0
24.202599999960512,255.99609375
24.212049999972805,255.99609375
24.251749999821186,255.99609375
24.26494999998249,0.0
24.303199999965727,255.99609375
24.312049999833107,255.99609375
24.352499999804422,255.99609375
24.364999999990687,0.0
24.404899999964982,255.99609375
24.413650000002235,255.99609375
24.451649999944493,255.99609375
24.465099999913946,0.0
24.503700000001118,255.99609375
24.51260000001639,255.99609375
24.560649999883026,255.99609375
24.5652499999851,0.0
24.602549999952316,255.99609375
24.612099999794737,255.99609375
24.65224999981001,255.99609375
24.665049999952316,0.0
24.702549999812618,255.99609375
24.71209999988787,255.99609375
24.75205000001006,255.99609375
24.764999999897555,0.0
24.80254999990575,255.99609375
24.812099999981,255.99609375
24.851999999955297,255.99609375
24.864999999990687,0.0
24.902549999998882,255.99609375
24.912149999989197,255.99609375
24.952049999963492,255.99609375
24.96499999985099,0.0
25.00264999992214,255.99609375
25.0121499998495,255.99609375
25.052099999971688,255.99609375
25.065049999859184,0.0
25.102650000015274,255.99609375
25.11214999994263,255.99609375
25.15169999981299,255.99609375
25.165150000015274,0.0
25.202649999875575,255.99609375
25.21209999988787,255.99609375
25.252249999903142,255.99609375
25.265049999812618,0.0
25.30254999990575,255.99609375
25.312149999896064,255.99609375
25.35219999984838,255.99609375
25.36504999990575,0.0
25.403849999886006,255.99609375
25.4136999999173,255.99609375
25.45189999998547,255.99609375
25.465199999976903,0.0
25.502600000007078,255.99609375
25.512649999931455,255.99609375
25.56109999981709,255.99609375
25.5652499999851,0.0
